user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked
529502,2023-01-14,F,Married,Has no children,usa,new york,JFK,denver,YYC,171,994.04,40.64,-73.779,51.114,-87.752,2023-06-10 19:05:46,2023-06-14 11:00:00,39,2.6,8,3,3,3.0,1,0,2.0,3.0,4.0
529510,2023-01-14,F,Unmarried,Has children,usa,new york,JFK,el paso,ORD,104,504.72,40.64,-73.779,41.786,-87.752,2023-02-21 13:28:04,2023-02-24 11:00:00,44,1.6,8,2,1,2.0,1,0,2.0,1.0,1.0
529513,2023-01-14,F,Unmarried,Has no children,usa,louisville,LOU,seattle,SEA,131,578.66,38.228,-85.664,47.53,-86.294,2023-06-01 15:42:22,2023-06-07 11:00:00,41,2.0,8,3,4,3.0,1,0,2.0,0.0,5.0
529520,2023-01-14,M,Unmarried,Has children,usa,stockton,SCK,new york,LGA,92,1451.12,37.894,-121.239,40.64,-73.779,2023-07-19 14:03:33,2023-07-21 11:00:00,21,1.4,8,1,1,1.0,0,0,1.0,0.0,2.0
529566,2023-01-14,F,Unmarried,Has children,usa,fayetteville,FYV,new york,LGA,111,328.37,36.005,-94.17,40.64,-73.779,2023-05-07 16:18:32,2023-05-12 11:00:00,40,1.5,9,1,1,1.0,0,0,1.0,3.0,1.0
529602,2023-01-14,M,Married,Has children,usa,charlotte,CLT,dallas,YYC,371,8431.34,35.214,-80.943,52.309,4.764,2023-04-15 19:57:52,2023-04-22 11:00:00,45,17.7,8,4,3,4.0,12,1,1.0,2.0,2.0
529678,2023-01-14,F,Unmarried,Has no children,usa,houston,IAH,san francisco,SFO,253,1145.4,29.98,-95.34,40.64,-73.779,2023-03-27 17:39:43,2023-03-29 11:00:00,41,3.5,9,3,3,3.0,2,0,2.0,1.0,5.0
529689,2023-01-14,F,Married,Has children,usa,san jose,SJC,new york,JFK,113,723.86,37.362,-121.929,40.64,-73.779,2023-04-24 11:00:00,2023-05-29 11:00:00,46,1.5,9,3,3,3.0,1,0,3.0,2.0,3.0
529695,2023-01-14,F,Unmarried,Has no children,usa,new york,LGA,toronto,YYZ,166,1135.11,40.777,-73.872,43.862,-79.37,2023-06-19 15:51:41,2023-06-21 11:00:00,37,2.3,9,5,4,5.0,2,0,0.0,0.0,6.0
529704,2023-01-14,F,Married,Has no children,usa,dallas,DAL,osaka,ITM,323,2036.28,32.847,-96.852,34.785,135.438,2023-01-16 11:00:00,2023-01-22 11:00:00,67,15.0,9,2,2,2.0,0,1,1.0,3.0,1.0
529734,2023-01-14,F,Married,Has no children,usa,philadelphia,PNE,san francisco,SFO,124,1386.82,40.082,-75.011,42.364,-71.005,2023-06-17 11:00:00,2023-06-22 11:00:00,39,1.9,8,4,5,4.0,4,0,2.0,1.0,7.0
529768,2023-01-14,M,Married,Has no children,usa,los angeles,LAX,oklahoma city,YMX,120,727.84,33.942,-118.408,45.517,-73.417,2023-05-27 20:59:51,2023-06-02 11:00:00,43,1.9,8,4,3,4.0,1,0,2.0,0.0,3.0
529781,2023-01-14,F,Married,Has children,usa,lubbock,LBB,el paso,ELP,262,86.24,33.664,-101.823,31.849,-106.38,2023-05-20 09:35:21,2023-05-20 11:00:00,44,4.0,8,1,3,1.0,1,0,2.0,1.0,4.0
529787,2023-01-14,F,Married,Has children,usa,dallas,DAL,ottawa,YOW,139,464.46,32.847,-96.852,45.323,-75.669,2023-02-23 18:51:13,2023-02-25 11:00:00,49,2.2,8,4,3,4.0,3,0,0.0,1.0,3.0
529801,2023-01-14,F,Unmarried,Has children,usa,chicago,MDW,toronto,YYZ,135,293.66,41.786,-87.752,45.517,-73.417,2023-06-19 11:00:00,2023-06-28 11:00:00,43,2.1,8,4,4,4.0,3,0,1.0,1.0,4.0
529831,2023-01-14,F,Unmarried,Has no children,usa,dallas,DAL,san antonio,YYC,132,436.27,32.847,-96.852,51.114,-98.279,2023-06-03 12:04:50,2023-06-08 11:00:00,28,2.0,8,4,4,4.0,2,0,0.0,1.0,4.0
529845,2023-01-14,F,Married,Has no children,usa,cleveland,CLE,new york,LGA,118,120.6,41.412,-81.85,40.64,-73.779,2023-03-17 11:31:29,2023-03-23 11:00:00,37,1.4,10,2,2,2.0,0,0,2.0,2.0,2.0
529879,2023-01-14,F,Unmarried,Has no children,usa,philadelphia,PNE,phoenix,YMX,255,610.7,40.082,-75.011,45.517,-73.417,2023-04-28 09:09:06,2023-04-29 11:00:00,38,4.0,8,4,4,4.0,3,0,0.0,0.0,4.0
529887,2023-01-14,F,Unmarried,Has children,usa,houston,IAH,seattle,SEA,83,590.21,29.98,-95.34,47.53,-122.302,2023-02-19 12:46:20,2023-02-20 11:00:00,39,1.3,8,1,1,1.0,1,0,2.0,2.0,1.0
529940,2023-01-14,F,Married,Has children,usa,nashville,BNA,new york,MKE,138,231.81,36.124,-86.678,42.947,-73.779,2023-05-20 11:00:00,2023-05-23 11:00:00,66,1.9,9,2,2,2.0,2,0,2.0,1.0,2.0
529972,2023-01-14,F,Married,Has children,usa,wichita,IAB,toronto,YZD,109,1106.62,37.623,-97.267,43.862,-73.779,2023-04-03 11:00:00,2023-05-03 11:00:00,56,1.7,8,2,3,2.0,2,0,2.0,2.0,5.0
530004,2023-01-14,M,Unmarried,Has no children,usa,cincinnati,CVG,fort worth,FTW,152,289.96,39.046,-84.662,39.858,-97.362,2023-01-31 13:08:43,2023-02-07 11:00:00,43,2.4,8,2,1,2.0,1,0,2.0,0.0,1.0
530039,2023-01-14,F,Unmarried,Has no children,canada,ottawa,YOW,quebec,YQB,177,822.07,45.323,-75.669,46.788,-71.398,2023-07-06 10:43:22,2023-07-11 11:00:00,42,2.7,8,4,3,4.0,2,0,1.0,1.0,5.0
530090,2023-01-14,F,Unmarried,Has children,usa,bakersfield,BFL,san antonio,SKF,117,681.76,35.433,-119.057,40.64,-73.779,2023-03-05 15:33:53,2023-03-07 11:00:00,43,1.6,9,3,3,2.0,2,0,1.0,2.0,3.0
530118,2023-01-14,F,Unmarried,Has no children,usa,indianapolis,IND,new york,YHU,158,389.49,39.717,-86.294,45.517,-73.417,2023-07-17 15:33:55,2023-07-19 11:00:00,43,2.5,8,5,5,5.0,5,0,1.0,0.0,5.0
530188,2023-01-14,F,Unmarried,Has no children,usa,san antonio,SKF,washington,PHX,182,1141.12,29.384,-98.581,45.589,-75.241,2023-07-24 15:01:41,2023-07-27 11:00:00,37,2.5,9,4,4,4.0,5,0,1.0,0.0,6.0
530196,2023-01-14,F,Unmarried,Has no children,usa,detroit,DTW,edmonton,YEG,279,802.23,42.212,-83.353,53.667,-113.467,2023-09-29 12:11:23,2023-10-13 11:00:00,17,16.2,8,2,4,2.0,2,1,2.0,2.0,4.0
530199,2023-01-14,F,Married,Has no children,usa,burlington,BTV,new york,LGA,334,82.54,44.472,-73.153,40.64,-73.779,2023-05-26 11:00:00,2023-05-30 11:00:00,46,17.8,8,2,4,0.0,1,1,3.0,2.0,6.0
530213,2023-01-14,F,Married,Has no children,usa,houston,HOU,new york,UGN,129,378.89,29.645,-95.279,41.786,-73.779,2023-06-17 14:52:12,2023-06-21 11:00:00,49,1.8,9,3,3,3.0,2,0,0.0,1.0,3.0
530223,2023-01-14,F,Married,Has no children,usa,tampa,TPA,toronto,YZD,78,331.85,27.975,-82.533,43.862,-79.37,2023-07-19 11:00:00,2023-07-22 11:00:00,40,1.2,8,2,3,2.0,1,0,0.0,1.0,4.0
530240,2023-01-14,F,Unmarried,Has children,usa,san antonio,SKF,san jose,SJI,150,836.08,29.384,-98.581,40.64,-73.779,2023-02-25 11:55:05,2023-02-27 11:00:00,46,2.3,8,2,2,2.0,2,0,1.0,1.0,3.0
530277,2023-01-14,F,Unmarried,Has children,usa,austin,AUS,new york,YUL,176,906.76,30.194,-97.67,45.517,-73.417,2023-07-21 18:22:52,2023-08-01 11:00:00,47,2.7,8,5,5,5.0,3,0,1.0,0.0,6.0
530278,2023-01-14,F,Unmarried,Has no children,usa,portland,PDX,vancouver,YVR,138,624.73,45.589,-122.597,49.195,-73.417,2023-04-05 17:42:33,2023-04-07 11:00:00,55,2.2,8,4,3,4.0,1,0,3.0,2.0,5.0
530282,2023-01-14,F,Unmarried,Has no children,usa,chicago,MDW,winnipeg,YWG,165,230.58,41.786,-87.752,50.056,-73.779,2023-07-11 10:28:04,2023-07-15 11:00:00,38,2.6,8,4,4,4.0,1,0,1.0,1.0,5.0
530298,2023-01-14,F,Unmarried,Has children,canada,winnipeg,YWG,philadelphia,PHL,128,361.67,49.91,-97.234,39.872,-75.241,2023-05-28 14:11:37,2023-06-02 11:00:00,36,1.8,9,2,3,2.0,0,0,4.0,1.0,4.0
530315,2023-01-14,M,Unmarried,Has no children,usa,san antonio,SAT,hamilton,YHM,121,409.9,29.534,-98.47,43.173,-79.935,2023-03-24 19:47:54,2023-03-28 11:00:00,57,1.7,9,2,2,2.0,1,0,0.0,3.0,2.0
530322,2023-01-14,M,Unmarried,Has children,canada,windsor,YQG,quebec,YYC,111,225.84,42.276,-82.956,51.114,-71.398,2023-04-02 17:10:34,2023-04-06 11:00:00,46,1.7,8,2,2,1.0,3,0,0.0,0.0,2.0
530365,2023-01-14,F,Married,Has no children,usa,san antonio,RND,fort worth,LCK,131,326.76,29.529,-98.279,39.998,-82.892,2023-06-28 11:28:12,2023-07-03 11:00:00,51,2.0,8,2,2,2.0,1,0,3.0,2.0,2.0
530371,2023-01-14,F,Married,Has children,usa,new york,LGA,tucson,TUS,139,668.52,40.777,-73.872,32.166,-110.883,2023-05-17 13:16:17,2023-05-19 11:00:00,32,2.2,8,1,3,1.0,0,0,1.0,2.0,4.0
530374,2023-01-14,F,Married,Has no children,usa,burlington,BTV,new york,JFK,106,466.94,44.472,-73.153,40.64,-73.779,2023-05-22 09:32:11,2023-05-26 11:00:00,33,1.5,9,2,2,2.0,1,0,1.0,3.0,2.0
530379,2023-01-14,F,Married,Has no children,usa,des moines,DSM,toronto,YZD,162,222.8,41.534,-93.663,43.862,-79.37,2023-03-07 12:29:36,2023-03-08 11:00:00,43,2.0,10,1,1,1.0,0,0,1.0,1.0,1.0
530383,2023-01-14,F,Unmarried,Has no children,usa,oakland,OAK,san diego,SAN,126,739.74,37.721,-122.221,40.64,-73.779,2023-06-28 10:58:49,2023-06-29 11:00:00,31,2.0,8,3,2,3.0,2,0,2.0,1.0,2.0
530385,2023-01-14,F,Married,Has no children,canada,quebec,YQB,toronto,YTZ,144,480.47,46.788,-71.398,43.862,-79.37,2023-05-25 09:52:41,2023-05-25 11:00:00,44,2.2,8,3,3,3.0,1,0,2.0,1.0,3.0
530421,2023-01-14,M,Married,Has no children,usa,detroit,DET,san jose,YMX,148,642.88,42.409,-83.01,45.517,-71.005,2023-06-20 18:00:36,2023-06-23 11:00:00,47,2.0,9,4,4,3.0,1,0,1.0,1.0,5.0
530427,2023-01-14,M,Unmarried,Has no children,usa,seattle,SEA,quebec,YQB,222,642.39,47.449,-122.309,46.788,-71.398,2023-06-12 16:34:31,2023-06-16 11:00:00,45,3.5,8,2,3,2.0,2,0,1.0,1.0,4.0
530463,2023-01-14,F,Unmarried,Has no children,usa,seattle,SEA,portland,UGN,200,1128.18,47.449,-122.309,45.589,-75.241,2023-05-22 17:55:16,2023-05-24 11:00:00,39,3.1,8,6,5,6.0,1,0,3.0,3.0,9.0
530468,2023-01-14,F,Married,Has children,usa,tampa,MCF,san jose,YIP,115,785.4,27.849,-82.521,42.409,-80.943,2023-05-05 13:01:28,2023-05-08 11:00:00,38,1.8,8,4,4,3.0,1,0,1.0,0.0,6.0
530514,2023-01-14,F,Married,Has children,usa,san francisco,SFO,indianapolis,IND,274,384.81,37.619,-122.375,39.717,-86.294,2023-07-01 11:00:00,2023-07-03 11:00:00,53,6.8,9,3,5,1.0,2,1,4.0,4.0,5.0
530543,2023-01-14,M,Unmarried,Has children,usa,charlotte,CLT,vancouver,YVR,157,609.49,35.214,-80.943,49.195,-87.752,2023-06-05 10:10:30,2023-06-11 11:00:00,38,2.4,8,5,4,5.0,4,0,2.0,0.0,4.0
530563,2023-01-14,M,Married,Has children,usa,phoenix,LUF,san antonio,YHM,144,1561.01,33.535,-112.383,43.173,-73.779,2023-05-08 12:45:11,2023-05-11 11:00:00,47,2.2,8,4,4,4.0,4,0,3.0,1.0,7.0
530579,2023-01-14,F,Married,Has no children,usa,bakersfield,BFL,san diego,YYC,122,1408.11,35.433,-119.057,51.114,-73.779,2023-05-06 09:26:06,2023-05-07 11:00:00,51,1.7,9,4,4,4.0,1,0,2.0,2.0,8.0
530585,2023-01-14,F,Unmarried,Has no children,usa,new york,LGA,winnipeg,YYC,137,603.52,40.777,-73.872,51.114,-73.417,2023-06-11 11:35:10,2023-06-12 11:00:00,47,2.1,8,3,4,3.0,2,0,1.0,1.0,4.0
530592,2023-01-14,F,Unmarried,Has no children,canada,toronto,YYZ,washington,IAD,155,913.45,43.677,-79.631,38.852,-77.037,2023-03-31 11:00:00,2023-04-09 11:00:00,24,2.4,8,2,4,2.0,2,0,1.0,1.0,6.0
530607,2023-01-14,M,Unmarried,Has no children,canada,hamilton,YHM,tucson,TUS,145,533.24,43.173,-79.935,36.124,-86.678,2023-02-11 16:42:18,2023-02-16 11:00:00,28,2.2,8,2,2,2.0,1,0,0.0,0.0,2.0
530625,2023-01-14,F,Unmarried,Has children,usa,reno,RNO,phoenix,PHX,127,348.87,39.498,-119.768,35.393,-97.601,2023-02-09 12:30:17,2023-02-14 11:00:00,43,2.0,8,2,2,2.0,1,0,1.0,2.0,2.0
530627,2023-01-14,F,Unmarried,Has no children,usa,shreveport,SHV,toronto,YYZ,94,377.1,32.446,-93.826,43.862,-73.779,2023-03-21 11:13:58,2023-03-25 11:00:00,40,1.5,8,3,2,3.0,2,0,3.0,1.0,2.0
530645,2023-01-14,F,Unmarried,Has no children,usa,new york,JFK,toronto,YYZ,189,667.19,40.64,-73.779,43.862,-79.37,2023-06-22 10:40:05,2023-06-22 11:00:00,37,3.0,8,6,6,4.0,2,0,0.0,1.0,8.0
530649,2023-01-14,F,Married,Has no children,canada,halifax,YAW,phoenix,MKE,140,1169.32,44.64,-63.499,42.947,-73.779,2023-04-05 10:11:16,2023-04-05 11:00:00,50,1.9,9,3,4,3.0,3,0,3.0,3.0,7.0
530656,2023-01-14,F,Married,Has no children,usa,san francisco,SFO,quebec,YQB,94,808.45,37.619,-122.375,46.788,-71.398,2023-04-03 14:18:11,2023-04-06 11:00:00,42,1.4,8,2,2,1.0,0,0,0.0,3.0,2.0
530665,2023-01-14,F,Unmarried,Has no children,usa,jacksonville,LRF,philadelphia,YYC,134,480.21,34.918,-92.146,51.114,-75.241,2023-03-04 12:08:25,2023-03-13 11:00:00,38,2.1,8,3,3,2.0,2,0,1.0,0.0,3.0
530666,2023-01-14,F,Unmarried,Has no children,usa,las vegas,LAS,fort worth,UGN,125,473.13,36.08,-115.152,41.786,-87.752,2023-01-25 15:05:07,2023-01-27 11:00:00,30,1.9,8,2,1,2.0,2,0,1.0,1.0,1.0
530667,2023-01-14,F,Married,Has children,usa,san francisco,SFO,new york,YHM,441,1422.03,37.619,-122.375,53.667,-73.779,2023-07-10 11:00:00,2023-07-21 11:00:00,39,16.6,9,4,5,4.0,3,1,4.0,3.0,6.0
530687,2023-01-14,F,Married,Has children,usa,lubbock,LBB,san francisco,SFO,139,665.84,33.664,-101.823,37.619,-81.688,2023-04-12 10:13:19,2023-04-16 11:00:00,50,2.1,8,4,4,4.0,2,0,3.0,1.0,6.0
530719,2023-01-14,F,Unmarried,Has no children,usa,baltimore,BWI,san diego,YMX,133,367.64,39.175,-76.668,45.517,-73.417,2023-07-06 10:56:32,2023-07-08 11:00:00,49,1.8,9,4,4,3.0,3,0,2.0,2.0,4.0
530720,2023-01-14,F,Married,Has no children,canada,london,YXU,ottawa,YOW,164,2622.9,43.036,-81.154,45.445,9.277,2023-03-15 09:49:58,2023-03-17 11:00:00,43,6.5,8,5,3,5.0,4,1,2.0,3.0,2.0
530724,2023-01-14,F,Unmarried,Has no children,canada,edmonton,YED,seattle,YHU,235,620.92,53.667,-113.467,47.53,-73.417,2023-07-26 12:53:27,2023-07-26 11:00:00,40,2.9,10,7,6,7.0,3,0,0.0,2.0,6.0
530739,2023-01-14,F,Unmarried,Has no children,usa,houston,HOU,baltimore,BWI,151,356.93,29.645,-95.279,39.175,-76.668,2023-02-06 11:30:15,2023-02-13 11:00:00,25,2.1,9,1,1,1.0,1,0,1.0,1.0,1.0
530743,2023-01-14,F,Unmarried,Has no children,usa,birmingham,BHM,new york,YHU,123,301.0,33.563,-86.753,45.517,-73.417,2023-03-05 12:11:08,2023-03-08 11:00:00,56,1.9,8,3,2,3.0,3,0,1.0,1.0,3.0
530754,2023-01-14,F,Unmarried,Has children,usa,seattle,BFI,philadelphia,PHL,177,710.43,47.53,-122.302,39.872,-75.241,2023-07-25 11:00:00,2023-08-04 11:00:00,37,2.4,9,4,4,4.0,3,0,1.0,1.0,4.0
530773,2023-01-14,F,Married,Has children,canada,calgary,YYC,montreal,YUL,104,744.35,51.114,-114.02,45.517,-73.417,2023-07-04 11:48:32,2023-07-15 11:00:00,46,1.6,8,3,2,3.0,2,0,3.0,1.0,3.0
530775,2023-01-14,F,Married,Has no children,usa,new york,JFK,san jose,SJI,74,772.38,40.64,-73.779,37.362,-95.159,2023-02-17 20:51:43,2023-02-22 11:00:00,51,1.2,8,3,2,3.0,3,0,1.0,1.0,2.0
530797,2023-01-14,F,Unmarried,Has no children,usa,indianapolis,IND,san antonio,YED,176,453.6,39.717,-86.294,53.667,-98.279,2023-03-24 15:12:10,2023-03-27 11:00:00,25,2.7,8,2,2,2.0,0,0,2.0,1.0,2.0
530801,2023-01-14,M,Unmarried,Has children,canada,toronto,YKZ,los angeles,LSQ,111,683.76,43.862,-79.37,33.942,-118.408,2023-05-19 13:23:44,2023-05-23 11:00:00,44,1.7,8,2,3,2.0,2,0,0.0,1.0,3.0
530810,2023-01-14,F,Married,Has no children,canada,montreal,YMX,san jose,SJC,130,741.6,45.68,-74.039,40.64,-73.779,2023-05-07 15:42:03,2023-05-10 11:00:00,39,2.0,8,3,3,2.0,1,0,1.0,2.0,3.0
530811,2023-01-14,F,Unmarried,Has children,canada,toronto,YTZ,brussels,BRU,130,2264.16,43.627,-79.396,50.902,4.499,2023-04-18 11:00:00,2023-04-23 11:00:00,18,2.0,8,1,2,1.0,1,0,3.0,1.0,2.0
530833,2023-01-14,F,Married,Has children,usa,houston,IAH,fresno,FAT,149,393.98,29.98,-95.34,36.776,-119.718,2023-04-03 11:58:23,2023-04-06 11:00:00,48,2.1,9,1,2,1.0,1,0,2.0,0.0,2.0
530881,2023-01-14,F,Unmarried,Has children,usa,jacksonville,NCA,vancouver,YVR,120,755.87,34.708,-77.439,49.195,-73.779,2023-03-30 17:02:44,2023-04-02 11:00:00,37,1.9,8,4,4,4.0,1,0,0.0,0.0,4.0
530906,2023-01-14,F,Married,Has no children,usa,tacoma,TCM,ottawa,YOW,90,611.65,47.138,-122.476,45.323,-75.669,2023-04-08 16:26:23,2023-04-11 11:00:00,51,1.4,8,1,1,1.0,1,0,1.0,2.0,1.0
530949,2023-01-14,F,Married,Has no children,usa,amarillo,AMA,san diego,NZY,125,694.22,35.219,-101.706,32.699,-95.159,2023-02-27 10:49:11,2023-03-01 11:00:00,39,1.9,8,2,2,2.0,1,0,2.0,0.0,4.0
530950,2023-01-14,F,Unmarried,Has no children,canada,victoria,YYJ,winnipeg,YAV,172,681.73,48.647,-123.426,50.056,-73.779,2023-06-21 17:23:06,2023-06-22 11:00:00,39,2.7,8,3,3,3.0,2,0,3.0,0.0,3.0
530978,2023-01-14,F,Married,Has no children,usa,houston,EFD,winnipeg,YOW,164,444.53,29.607,-95.159,50.056,-71.005,2023-06-02 11:40:33,2023-06-03 11:00:00,54,2.3,9,5,6,5.0,4,0,2.0,0.0,7.0
531006,2023-01-14,M,Unmarried,Has children,usa,new york,JFK,fort worth,YXD,88,557.86,40.64,-73.779,53.667,-97.362,2023-05-10 19:49:54,2023-05-16 11:00:00,40,1.2,9,2,2,2.0,0,0,2.0,1.0,2.0
531009,2023-01-14,M,Married,Has no children,usa,san jose,SJC,phoenix,LUF,185,1311.74,37.362,-121.929,40.64,-73.779,2023-04-30 11:00:00,2023-05-13 11:00:00,52,2.9,8,4,5,4.0,2,0,0.0,0.0,6.0
531016,2023-01-14,M,Unmarried,Has no children,usa,new york,JFK,vancouver,YVR,143,694.3,40.64,-73.779,49.195,-71.398,2023-06-30 10:32:13,2023-07-02 11:00:00,40,2.2,8,4,6,4.0,2,0,1.0,1.0,7.0
531020,2023-01-15,M,Unmarried,Has no children,usa,los angeles,LAX,san jose,YHU,162,703.1,33.942,-118.408,45.517,-73.417,2023-07-18 13:29:34,2023-07-18 11:00:00,48,2.5,8,5,5,5.0,3,0,2.0,0.0,6.0
531027,2023-01-15,F,Married,Has children,usa,new york,LGA,san jose,SJO,135,794.3,40.777,-73.872,39.998,-82.892,2023-04-04 09:57:38,2023-04-04 11:00:00,46,1.9,9,3,2,3.0,4,0,2.0,1.0,3.0
531031,2023-01-15,F,Married,Has no children,usa,san francisco,SFO,fukuoka,FUK,139,3403.64,37.619,-122.375,33.586,130.45,2024-03-28 07:22:05,2024-04-05 11:00:00,79,2.2,8,1,2,1.0,1,0,2.0,0.0,3.0
531054,2023-01-15,F,Unmarried,Has no children,usa,tampa,TPA,phoenix,YOW,147,794.98,27.975,-82.533,45.323,-75.669,2023-04-03 15:38:05,2023-04-05 11:00:00,41,2.3,8,4,3,3.0,1,0,3.0,2.0,3.0
531073,2023-01-15,F,Unmarried,Has no children,usa,phoenix,LUF,san francisco,YYC,218,614.19,33.535,-112.383,51.114,-75.241,2023-05-24 11:00:00,2023-05-27 11:00:00,32,3.0,9,3,3,3.0,1,0,1.0,1.0,4.0
531094,2023-01-15,F,Unmarried,Has no children,usa,columbus,LCK,san jose,SJC,110,615.69,39.814,-82.928,42.409,-81.688,2023-06-01 15:18:10,2023-06-04 11:00:00,29,1.7,8,3,3,3.0,3,0,4.0,1.0,6.0
531109,2023-01-15,F,Married,Has children,usa,san francisco,SFO,san jose,SVZ,137,438.25,37.619,-122.375,37.362,-96.852,2023-06-27 14:59:51,2023-06-29 11:00:00,49,2.1,8,4,4,4.0,4,0,2.0,2.0,4.0
531143,2023-01-15,F,Married,Has no children,usa,miami,MIA,seattle,SEA,130,1672.63,25.793,-80.291,47.53,-76.668,2023-04-30 15:32:10,2023-05-03 11:00:00,48,2.0,8,4,4,4.0,2,0,2.0,0.0,6.0
531144,2023-01-15,F,Married,Has children,usa,indianapolis,IND,toronto,YZD,128,590.59,39.717,-86.294,43.862,-73.779,2023-04-12 16:20:02,2023-04-15 11:00:00,56,2.0,8,3,3,3.0,3,0,1.0,3.0,6.0
531158,2023-01-15,F,Unmarried,Has no children,usa,newark,EWR,seattle,SEA,206,798.45,40.692,-74.169,47.53,-73.779,2023-07-25 13:48:59,2023-07-28 11:00:00,41,3.2,8,5,5,5.0,4,0,1.0,1.0,6.0
531198,2023-01-15,F,Unmarried,Has no children,usa,dallas,DAL,philadelphia,PHL,88,322.45,32.847,-96.852,39.872,-75.241,2023-02-15 11:00:00,2023-02-23 11:00:00,25,1.2,9,1,2,1.0,0,0,1.0,2.0,3.0
531204,2023-01-15,M,Married,Has no children,canada,calgary,YYC,montreal,YUL,129,352.99,51.114,-114.02,45.517,-73.417,2023-05-16 11:00:00,2023-05-24 11:00:00,42,2.0,8,2,3,1.0,1,0,2.0,0.0,3.0
531217,2023-01-15,F,Married,Has children,canada,toronto,YKZ,seattle,SEA,139,602.17,43.862,-79.37,47.53,-71.005,2023-03-12 09:52:24,2023-03-12 11:00:00,52,2.2,8,4,3,4.0,0,0,5.0,0.0,3.0
531253,2023-01-15,F,Married,Has children,usa,new york,LGA,winnipeg,YZD,189,2919.93,40.777,-73.872,50.056,-79.37,2023-06-20 19:56:32,2023-06-22 11:00:00,51,2.9,8,4,5,4.0,4,0,0.0,1.0,8.0
531322,2023-01-15,F,Unmarried,Has children,canada,hamilton,YHM,new york,YEG,222,498.81,43.173,-79.935,53.667,-73.779,2023-05-10 11:00:00,2023-05-13 11:00:00,38,3.0,9,3,4,3.0,1,0,2.0,1.0,5.0
531344,2023-01-15,F,Unmarried,Has no children,usa,anchorage,MRI,oklahoma city,YUL,76,884.59,61.214,-149.846,45.517,-73.417,2023-07-22 16:46:48,2023-08-02 11:00:00,48,1.2,8,2,2,2.0,1,0,2.0,0.0,2.0
531361,2023-01-15,F,Unmarried,Has children,usa,montgomery,MXF,istanbul,IST,91,3410.94,32.379,-86.362,40.977,28.821,2023-01-27 10:26:35,2023-01-31 11:00:00,32,1.4,8,2,1,2.0,1,0,0.0,0.0,1.0
531373,2023-01-15,F,Unmarried,Has children,usa,riverside,RIV,portland,PDX,134,699.09,33.881,-117.259,45.589,-73.779,2023-07-01 21:51:00,2023-07-04 11:00:00,50,1.9,9,2,3,2.0,1,0,0.0,0.0,3.0
531386,2023-01-15,F,Married,Has no children,canada,calgary,YYC,san antonio,RND,143,613.89,51.114,-114.02,35.214,-80.943,2023-06-16 12:16:51,2023-06-20 11:00:00,52,2.2,8,5,6,5.0,2,0,0.0,0.0,6.0
531427,2023-01-15,F,Married,Has no children,usa,new york,JFK,san francisco,YYC,165,1526.51,40.64,-73.779,51.114,-80.943,2024-03-19 14:11:22,2024-04-02 11:00:00,54,7.8,8,5,5,5.0,3,1,1.0,2.0,5.0
531431,2023-01-15,F,Married,Has no children,usa,san antonio,SAT,new york,LSQ,159,1585.66,29.534,-98.47,40.64,-73.779,2023-07-21 18:11:18,2023-07-24 11:00:00,52,2.4,8,6,5,6.0,3,0,2.0,2.0,11.0
531447,2023-01-15,F,Married,Has no children,usa,newport news,PHF,san jose,YYC,151,756.56,37.132,-76.493,51.114,-97.362,2023-07-19 18:58:37,2023-07-21 11:00:00,56,2.3,8,5,4,5.0,1,0,2.0,0.0,4.0
531467,2023-01-15,F,Unmarried,Has no children,usa,san antonio,RND,winnipeg,YYZ,223,965.93,29.529,-98.279,50.056,-73.417,2023-06-28 11:51:22,2023-07-05 11:00:00,34,3.4,8,5,4,5.0,1,0,1.0,1.0,6.0
531471,2023-01-15,F,Married,Has no children,usa,new york,JFK,vancouver,YVR,179,695.58,40.64,-73.779,49.195,-86.678,2023-06-30 11:32:13,2023-07-03 11:00:00,45,2.5,9,4,3,4.0,5,0,1.0,1.0,5.0
531499,2023-01-15,F,Married,Has no children,usa,new york,LGA,phoenix,PHX,170,647.24,40.777,-73.872,39.717,-85.664,2023-06-10 19:19:29,2023-06-15 11:00:00,38,2.6,8,3,3,3.0,2,0,1.0,1.0,4.0
531511,2023-01-15,F,Unmarried,Has no children,usa,tulsa,TUL,san diego,SVZ,159,314.42,36.198,-95.888,33.535,-98.279,2023-03-23 16:58:04,2023-03-29 11:00:00,45,2.2,9,3,3,3.0,2,0,0.0,1.0,3.0
531512,2023-01-15,F,Unmarried,Has no children,usa,minneapolis,MSP,new york,JFK,75,275.27,44.88,-93.217,40.64,-73.779,2023-02-03 11:03:48,2023-02-07 11:00:00,39,1.2,8,1,1,1.0,0,0,2.0,2.0,1.0
531557,2023-01-15,F,Married,Has no children,canada,winnipeg,YAV,phoenix,YXD,165,758.47,50.056,-97.032,53.667,-73.779,2023-06-15 20:36:20,2023-06-24 11:00:00,49,2.5,8,6,6,5.0,5,0,3.0,1.0,7.0
